Source,Target,Type,Id,Label,timeset,Weight
13460,13461,Undirected,386,,,4
13460,13462,Undirected,387,,,4
13460,13463,Undirected,388,,,4
13460,13464,Undirected,389,,,4
13460,13465,Undirected,390,,,6
13460,13466,Undirected,391,,,4
13460,13467,Undirected,392,,,4
13460,13626,Undirected,393,,,2
13460,13627,Undirected,394,,,4
13460,13534,Undirected,395,,,1
13460,13468,Undirected,396,,,7
13460,13653,Undirected,397,,,7
13460,13654,Undirected,398,,,2
13460,13705,Undirected,399,,,3
13460,13741,Undirected,400,,,4
13460,13848,Undirected,401,,,3
13460,14507,Undirected,402,,,5
13460,14508,Undirected,403,,,1
13460,14569,Undirected,404,,,3
13461,13462,Undirected,405,,,4
13461,13463,Undirected,406,,,5
13461,13464,Undirected,407,,,6
13461,13465,Undirected,408,,,4
13461,13466,Undirected,409,,,4
13461,13467,Undirected,410,,,4
13461,13671,Undirected,411,,,2
13461,13672,Undirected,412,,,4
13461,13555,Undirected,413,,,1
13461,13854,Undirected,414,,,7
13461,13637,Undirected,415,,,2
13461,13534,Undirected,416,,,1
13461,13642,Undirected,417,,,1
13461,13723,Undirected,418,,,1
13461,13468,Undirected,419,,,2
13461,14461,Undirected,420,,,6
13461,14165,Undirected,421,,,1
13462,13463,Undirected,422,,,6
13462,13464,Undirected,423,,,9
13462,13465,Undirected,424,,,7
13462,13466,Undirected,425,,,5
13462,13467,Undirected,426,,,7
13462,13470,Undirected,427,,,6
13462,13471,Undirected,428,,,3
13462,13472,Undirected,429,,,6
13462,13473,Undirected,430,,,1
13462,13659,Undirected,431,,,2
13462,13660,Undirected,432,,,6
13462,13661,Undirected,433,,,1
13462,14042,Undirected,434,,,9
13462,14043,Undirected,435,,,3
13462,14044,Undirected,436,,,2
13462,14045,Undirected,437,,,2
13462,14247,Undirected,438,,,6
13462,13534,Undirected,439,,,1
13462,13476,Undirected,440,,,1
13462,14248,Undirected,441,,,3
13462,14385,Undirected,442,,,7
13462,14165,Undirected,443,,,1
13462,13667,Undirected,444,,,1
13462,14166,Undirected,445,,,1
13462,14386,Undirected,446,,,2
13462,14387,Undirected,447,,,2
13463,13464,Undirected,448,,,11
13463,13465,Undirected,449,,,6
13463,13466,Undirected,450,,,4
13463,13467,Undirected,451,,,7
13463,13470,Undirected,452,,,7
13463,13471,Undirected,453,,,8
