Id,Label,timeset,0,1,2,3,4,5,6,7,8,degree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks,componentnumber,modularity_class,eigencentrality,clustering,triangles
16409,16409,,{'scopus_id': 37067110600},"{'full_name': 'Ageev, Eduard'}",{'department': '[310] кафедра лазерных технологий и экологического приборостроения'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'научный сотрудник'},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[310] кафедра лазерных технологий и экологического приборостроения'},7,24,7,0.225755,0.243466,0,0.000898,0,32,0.021131,1,21
16410,16410,,{'scopus_id': 56377194800},"{'full_name': 'Karlagina, Yulia'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},7,24,7,0.225755,0.243466,0,0.000898,0,32,0.021131,1,21
16411,16411,,{'scopus_id': 56377133900},"{'full_name': 'Loginov, Anatoliy'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},7,24,7,0.225755,0.243466,0,0.000898,0,32,0.021131,1,21
16412,16412,,{'scopus_id': 56377439600},"{'full_name': 'Skuratova, Alexandra'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},7,24,7,0.225755,0.243466,0,0.000898,0,32,0.021131,1,21
16413,16413,,{'scopus_id': 55907182400},"{'full_name': 'Lipnitskaya, Svetlana'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},15,41,6,0.258331,0.288402,3511.578658,0.001585,0,6,0.093759,0.466667,49
16416,16416,,{'scopus_id': 6506557960},"{'full_name': 'Kramnik, Vladimir'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Optogan Group'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},8,28,6,0.250965,0.276252,0,0.000834,0,6,0.077965,1,28
16423,16423,,{'scopus_id': 36663079200},"{'full_name': 'Voloboy, Alexey G.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Keldysh Institute of Applied Mathematics of Russian Academy of Sciences'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},5,20,7,0.212312,0.22721,0,0.000735,0,7,0.013847,1,10
16424,16424,,{'scopus_id': 37110657800},"{'full_name': 'Galaktionov, Vladimir A.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Keldysh Institute of Applied Mathematics of Russian Academy of Sciences'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},5,20,7,0.212312,0.22721,0,0.000735,0,7,0.013847,1,10
16425,16425,,{'scopus_id': 55392649900},"{'full_name': 'Kirilov, Nikolay'}",{'department': nan},{'country': 'Japan'},{'university': 'Integra Inc.'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Japan'},{'itmo_depart_and_others': 'Japan'},5,20,7,0.212312,0.22721,0,0.000735,0,7,0.013847,1,10
16430,16430,,{'scopus_id': 56377453900},"{'full_name': 'Tai Do, Tan'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},3,12,9,0.16275,0.171214,0,0.000804,0,5,0.002966,1,3
16433,16433,,{'scopus_id': 56377096800},"{'full_name': 'Van Khoa, Pham'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},3,12,9,0.16275,0.171214,0,0.000804,0,5,0.002966,1,3
16439,16439,,{'scopus_id': 56908028800},"{'full_name': 'Chen, Si'}",{'department': nan},{'country': 'China'},{'university': 'Beihang University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'China'},{'itmo_depart_and_others': 'China'},5,15,6,0.277595,0.301617,1008.642834,0.000654,0,4,0.06225,0.4,4
16441,16441,,{'scopus_id': 7102727292},"{'full_name': 'Jiao, Zongxia'}",{'department': nan},{'country': 'China'},{'university': 'Beihang University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'China'},{'itmo_depart_and_others': 'China'},3,12,7,0.241291,0.258202,0,0.000476,0,4,0.01538,1,3
16446,16446,,{'scopus_id': 55924003000},"{'full_name': 'Mets, Magnus'}",{'department': nan},{'country': 'Estonia'},{'university': 'Tartu Ülikool'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Estonia'},{'itmo_depart_and_others': 'Estonia'},9,36,7,0.234137,0.256162,0,0.000944,0,31,0.052182,1,36
16448,16448,,{'scopus_id': 55502038600},"{'full_name': 'Saar, Rando'}",{'department': nan},{'country': 'Estonia'},{'university': 'Tartu Ülikool'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Estonia'},{'itmo_depart_and_others': 'Estonia'},9,36,7,0.234137,0.256162,0,0.000944,0,31,0.052182,1,36
16449,16449,,{'scopus_id': 7004261639},"{'full_name': 'Lõhmus, Ants'}",{'department': nan},{'country': 'Estonia'},{'university': 'Tartu Ülikool'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Estonia'},{'itmo_depart_and_others': 'Estonia'},9,51,7,0.234137,0.256162,0,0.000944,0,31,0.052182,1,36
16453,16453,,{'scopus_id': 56436861400},"{'full_name': 'Simões Gamboa, Ana L.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},6,20,6,0.258964,0.282998,0,0.000628,0,2,0.119851,1,15
16454,16454,,{'scopus_id': 56568558500},"{'full_name': 'Rotts, Yu A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},7,24,6,0.262422,0.287673,1359.953482,0.000757,0,2,0.1219,0.714286,15
16460,16460,,{'scopus_id': 14064527300},"{'full_name': 'Achtstein, Alexander W.'}",{'department': nan},{'country': 'Germany'},{'university': 'Technische Universität Berlin'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Germany'},{'itmo_depart_and_others': 'Germany'},13,49,6,0.292793,0.326963,1846.051339,0.001107,0,2,0.239735,0.615385,48
16462,16462,,{'scopus_id': 8722255500},"{'full_name': 'Ermolenko, Maxim V.'}",{'department': nan},{'country': 'Belarus'},{'university': 'B. I. Stepanov Institute of Physics'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Belarus'},{'itmo_depart_and_others': 'Belarus'},10,40,6,0.264807,0.290158,0,0.000885,0,2,0.163624,1,45
16463,16463,,{'scopus_id': 6603701089},"{'full_name': 'Gurinovich, Leonid I.'}",{'department': nan},{'country': 'Belarus'},{'university': 'B. I. Stepanov Institute of Physics'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Belarus'},{'itmo_depart_and_others': 'Belarus'},10,40,6,0.264807,0.290158,0,0.000885,0,2,0.163624,1,45
16464,16464,,{'scopus_id': 7003776394},"{'full_name': 'Gaponenko, Sergey V.'}",{'department': nan},{'country': 'Belarus'},{'university': 'B. I. Stepanov Institute of Physics'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Belarus'},{'itmo_depart_and_others': 'Belarus'},10,40,6,0.264807,0.290158,0,0.000885,0,2,0.163624,1,45
16465,16465,,{'scopus_id': 7005588470},"{'full_name': 'Woggon, Ulrike'}",{'department': nan},{'country': 'Germany'},{'university': 'Technische Universität Berlin'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Germany'},{'itmo_depart_and_others': 'Germany'},10,40,6,0.264807,0.290158,0,0.000885,0,2,0.163624,1,45
16468,16468,,{'scopus_id': 7103377720},"{'full_name': 'Yudin, Vladimir E.'}",{'department': nan},{'country': 'Russian Federation'},"{'university': 'Institute of Macromolecular Compounds, Russian Academy of Sciences'}",{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},15,92,6,0.267659,0.296174,7524,0.001468,0,2,0.149704,0.485714,51
16469,16469,,{'scopus_id': 6701679506},"{'full_name': 'Dobrovolskaya, Irina P.'}",{'department': nan},{'country': 'Russian Federation'},"{'university': 'Institute of Macromolecular Compounds, Russian Academy of Sciences'}",{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},9,36,7,0.21162,0.228135,0,0.001018,0,15,0.028284,1,36
16470,16470,,{'scopus_id': 7005423662},"{'full_name': 'Neelov, Igor M.'}",{'department': '[229] кафедра информационных технологий топливно-энергетического комплекса'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'главный научный сотрудник'},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[229] кафедра информационных технологий топливно-энергетического комплекса'},9,36,7,0.21162,0.228135,0,0.001018,0,15,0.028284,1,36
16471,16471,,{'scopus_id': 25721918200},"{'full_name': 'Dresvyanina, Elena N.'}",{'department': nan},{'country': 'Russian Federation'},"{'university': 'Institute of Macromolecular Compounds, Russian Academy of Sciences'}",{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},9,36,7,0.21162,0.228135,0,0.001018,0,15,0.028284,1,36
16472,16472,,{'scopus_id': 39161683200},"{'full_name': 'Popryadukhin, Pavel V.'}",{'department': nan},{'country': 'Russian Federation'},"{'university': 'Institute of Macromolecular Compounds, Russian Academy of Sciences'}",{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},9,36,7,0.21162,0.228135,0,0.001018,0,15,0.028284,1,36
16473,16473,,{'scopus_id': 6602828291},"{'full_name': ""Ivan'Kova, Elena M.""}",{'department': nan},{'country': 'Russian Federation'},"{'university': 'Institute of Macromolecular Compounds, Russian Academy of Sciences'}",{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},9,36,7,0.21162,0.228135,0,0.001018,0,15,0.028284,1,36
16474,16474,,{'scopus_id': 39161303600},"{'full_name': 'Elokhovskii, Vladimir Yu'}",{'department': nan},{'country': 'Russian Federation'},"{'university': 'Institute of Macromolecular Compounds, Russian Academy of Sciences'}",{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},9,36,7,0.21162,0.228135,0,0.001018,0,15,0.028284,1,36
16475,16475,,{'scopus_id': 7006964171},"{'full_name': 'Kasatkin, Igor A.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Saint Petersburg State University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},9,36,7,0.21162,0.228135,0,0.001018,0,15,0.028284,1,36
16476,16476,,{'scopus_id': 55813819100},"{'full_name': 'Okrugin, Boris M.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Saint Petersburg State University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},9,36,7,0.21162,0.228135,0,0.001018,0,15,0.028284,1,36
16477,16477,,{'scopus_id': 7005392688},"{'full_name': 'Morganti, Pierfrancesco'}",{'department': nan},{'country': 'Italy'},{'university': 'Università degli Studi di Napoli Federico II'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Italy'},{'itmo_depart_and_others': 'Italy'},9,36,7,0.21162,0.228135,0,0.001018,0,15,0.028284,1,36
16478,16478,,{'scopus_id': 56316256100},"{'full_name': 'Annas, K. I.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},9,29,6,0.264973,0.2914,235.266391,0.000846,0,2,0.149535,0.583333,21
16483,16483,,{'scopus_id': 56316673200},"{'full_name': ""Kuz'Mina, A. V.""}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},15,100,6,0.281949,0.313728,3295.863802,0.001372,0,2,0.212602,0.390476,41
16484,16484,,{'scopus_id': 56317042000},"{'full_name': 'Ivanova, A. E.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},8,23,7,0.255596,0.27878,1794.440329,0.00101,0,27,0.037598,0.428571,12
16489,16489,,{'scopus_id': 57209025430},"{'full_name': 'Smirnov, S. V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},4,12,7,0.240809,0.25958,0,0.000546,0,27,0.022879,1,6
16492,16492,,{'scopus_id': 7004659203},"{'full_name': 'Panchuk, Vitaly'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Saint Petersburg State University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},6,24,7,0.219995,0.235413,0,0.000741,0,29,0.026475,1,15
16493,16493,,{'scopus_id': 34067457600},"{'full_name': 'Agafonova-Moroz, Marina'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'V.G. Khlopin Radium Institute'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},6,24,7,0.219995,0.235413,0,0.000741,0,29,0.026475,1,15
16495,16495,,{'scopus_id': 6506272714},"{'full_name': 'Lumpov, Alexander'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'V.G. Khlopin Radium Institute'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},6,24,7,0.219995,0.235413,0,0.000741,0,29,0.026475,1,15
16496,16496,,{'scopus_id': 7401644446},"{'full_name': 'Semenov, Valentin'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Saint Petersburg State University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},6,24,7,0.219995,0.235413,0,0.000741,0,29,0.026475,1,15
16505,16505,,{'scopus_id': 7004718815},"{'full_name': 'Gelfond, Mark L.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'N.N. Petrov Research Institute of Oncology of the USSR Ministry of Health'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},4,16,7,0.210723,0.222598,0,0.000689,0,4,0.007901,1,6
16507,16507,,{'scopus_id': 56786438400},"{'full_name': 'Sosenkova, Svetlana A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},4,16,7,0.210723,0.222598,0,0.000689,0,4,0.007901,1,6
16508,16508,,{'scopus_id': 56785795600},"{'full_name': 'Lazareva, Anastasia A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},4,16,7,0.210723,0.222598,0,0.000689,0,4,0.007901,1,6
16511,16511,,{'scopus_id': 55814529600},"{'full_name': 'Carletti, Luca'}",{'department': nan},{'country': 'Italy'},{'university': 'Università degli Studi di Brescia'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Italy'},{'itmo_depart_and_others': 'Italy'},8,32,6,0.274084,0.299349,0,0.000733,0,16,0.144919,1,28
16512,16512,,{'scopus_id': 57346006500},"{'full_name': 'Xu, Lei'}",{'department': nan},{'country': 'Australia'},{'university': 'The Australian National University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Australia'},{'itmo_depart_and_others': 'Australia'},8,32,6,0.274084,0.299349,0,0.000733,0,16,0.144919,1,28
16513,16513,,{'scopus_id': 35572110200},"{'full_name': 'De Angelis, Costantino'}",{'department': nan},{'country': 'Italy'},{'university': 'Università degli Studi di Brescia'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Italy'},{'itmo_depart_and_others': 'Italy'},8,45,6,0.274084,0.299349,0,0.000733,0,16,0.144919,1,28
16514,16514,,{'scopus_id': 7102353913},"{'full_name': 'Leo, Giuseppe'}",{'department': nan},{'country': 'France'},{'university': 'Laboratoire Matériaux et Phénomènes Quantiques'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'France'},{'itmo_depart_and_others': 'France'},8,32,6,0.274084,0.299349,0,0.000733,0,16,0.144919,1,28
16518,16518,,{'scopus_id': 55770958200},"{'full_name': 'Abusaa, M.'}",{'department': nan},{'country': 'Belgium'},{'university': 'Vrije Universiteit Brussel'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Belgium'},{'itmo_depart_and_others': 'Belgium'},15,60,7,0.216722,0.240186,0,0.000999,0,14,0.221419,1,105
16522,16522,,{'scopus_id': 55761445200},"{'full_name': 'Soboleva, K. K.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Peter the Great St. Petersburg Polytechnic University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},15,60,7,0.216722,0.240186,0,0.000999,0,14,0.221419,1,105
16530,16530,,{'scopus_id': 54783026800},"{'full_name': 'Lenzini, Francesco'}",{'department': nan},{'country': 'Australia'},{'university': 'Griffith University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Australia'},{'itmo_depart_and_others': 'Australia'},11,44,7,0.250891,0.275509,0,0.000968,0,16,0.103079,1,55
16531,16531,,{'scopus_id': 56358485500},"{'full_name': 'Titchener, James'}",{'department': nan},{'country': 'Australia'},{'university': 'The Australian National University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Australia'},{'itmo_depart_and_others': 'Australia'},11,44,7,0.250891,0.275509,0,0.000968,0,16,0.103079,1,55
16532,16532,,{'scopus_id': 57189368425},"{'full_name': 'Fisher, Paul'}",{'department': nan},{'country': 'Australia'},{'university': 'Griffith University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Australia'},{'itmo_depart_and_others': 'Australia'},11,44,7,0.250891,0.275509,0,0.000968,0,16,0.103079,1,55
16533,16533,,{'scopus_id': 55433720500},"{'full_name': 'Boes, Andreas'}",{'department': nan},{'country': 'Australia'},{'university': 'RMIT University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Australia'},{'itmo_depart_and_others': 'Australia'},11,44,7,0.250891,0.275509,0,0.000968,0,16,0.103079,1,55
16534,16534,,{'scopus_id': 37090848000},"{'full_name': 'Kasture, Sachin'}",{'department': nan},{'country': 'Australia'},{'university': 'Griffith University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Australia'},{'itmo_depart_and_others': 'Australia'},11,63,7,0.250891,0.275509,0,0.000968,0,16,0.103079,1,55
16535,16535,,{'scopus_id': 56495034000},"{'full_name': 'Haylock, Ben'}",{'department': nan},{'country': 'Australia'},{'university': 'Griffith University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Australia'},{'itmo_depart_and_others': 'Australia'},11,44,7,0.250891,0.275509,0,0.000968,0,16,0.103079,1,55
16536,16536,,{'scopus_id': 56709267400},"{'full_name': 'Villa, Matteo'}",{'department': nan},{'country': 'Australia'},{'university': 'Griffith University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Australia'},{'itmo_depart_and_others': 'Australia'},11,44,7,0.250891,0.275509,0,0.000968,0,16,0.103079,1,55
16537,16537,,{'scopus_id': 7402039660},"{'full_name': 'Mitchell, Arnan'}",{'department': nan},{'country': 'Australia'},{'university': 'RMIT University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Australia'},{'itmo_depart_and_others': 'Australia'},11,44,7,0.250891,0.275509,0,0.000968,0,16,0.103079,1,55
16538,16538,,{'scopus_id': 11141893900},"{'full_name': 'Lobino, Mirko'}",{'department': nan},{'country': 'Australia'},{'university': 'Griffith University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Australia'},{'itmo_depart_and_others': 'Australia'},11,80,7,0.250891,0.275509,0,0.000968,0,16,0.103079,1,55
16539,16539,,{'scopus_id': 56004944100},"{'full_name': 'Driben, R.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},2,4,8,0.205396,0.217936,0,0.000441,0,0,0.007199,1,1
16548,16548,,{'scopus_id': 56786235600},"{'full_name': 'Liakhov, E. P.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},6,24,7,0.23958,0.259234,0,0.000654,0,25,0.054801,1,15
16550,16550,,{'scopus_id': 56786529700},"{'full_name': 'Trulyov, A. S.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Saint Petersburg State University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},6,40,7,0.23958,0.259234,0,0.000654,0,25,0.054801,1,15
16553,16553,,{'scopus_id': 57199673077},"{'full_name': 'Shalkovskii, A. G.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'HSE University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},4,21,7,0.245283,0.266002,0,0.000569,0,25,0.028823,1,6
16555,16555,,{'scopus_id': 25957880900},"{'full_name': 'Bessarab, Pavel F.'}",{'department': nan},{'country': 'Iceland'},{'university': 'Haskoli Islands'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Iceland'},{'itmo_depart_and_others': 'Iceland'},6,23,7,0.265807,0.287408,848.490368,0.000797,0,1,0.051362,0.466667,7
16557,16557,,{'scopus_id': 22971441100},"{'full_name': 'Jónsson, Hannes'}",{'department': nan},{'country': 'Iceland'},{'university': 'Haskoli Islands'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Iceland'},{'itmo_depart_and_others': 'Iceland'},2,8,7,0.222486,0.233886,0,0.000394,0,17,0.00605,1,1
16558,16558,,{'scopus_id': 7004231455},"{'full_name': 'Uhlík, Filip'}",{'department': nan},{'country': 'Czech Republic'},{'university': 'Charles University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Czech Republic'},{'itmo_depart_and_others': 'Czech Republic'},6,20,7,0.240398,0.258752,0,0.000786,0,6,0.025528,1,15
16559,16559,,{'scopus_id': 13807904000},"{'full_name': 'Košovan, Peter'}",{'department': nan},{'country': 'Czech Republic'},{'university': 'Charles University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Czech Republic'},{'itmo_depart_and_others': 'Czech Republic'},6,20,7,0.240398,0.258752,0,0.000786,0,6,0.025528,1,15
16560,16560,,{'scopus_id': 6602723635},"{'full_name': 'Limpouchová, Zuzana'}",{'department': nan},{'country': 'Czech Republic'},{'university': 'Charles University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Czech Republic'},{'itmo_depart_and_others': 'Czech Republic'},6,20,7,0.240398,0.258752,0,0.000786,0,6,0.025528,1,15
16561,16561,,{'scopus_id': 57205522915},"{'full_name': 'Procházka, Karel'}",{'department': nan},{'country': 'Czech Republic'},{'university': 'Charles University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Czech Republic'},{'itmo_depart_and_others': 'Czech Republic'},6,20,7,0.240398,0.258752,0,0.000786,0,6,0.025528,1,15
16563,16563,,{'scopus_id': 7004435765},"{'full_name': 'Zamoryanskaya, M. V.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ioffe Institute'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},7,28,7,0.224674,0.242003,0,0.000847,0,6,0.025386,1,21
