Id,Label,timeset,0,1,2,3,4,5,6,7,8,degree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,componentnumber,modularity_class,clustering,triangles
10940,10940,,{'scopus_id': 16144904700},"{'full_name': 'Ivanova, E. V.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ioffe Institute'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},15,81,8,0.251121,0.272015,0,0,23,1,105
10941,10941,,{'scopus_id': 7004435765},"{'full_name': 'Zamoryanskaya, M. V.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ioffe Institute'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},15,56,8,0.251121,0.272015,0,0,23,1,105
10942,10942,,{'scopus_id': 56270347500},"{'full_name': 'Nikitina, I. P.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ioffe Institute'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},15,56,8,0.251121,0.272015,0,0,23,1,105
10943,10943,,{'scopus_id': 6603248947},"{'full_name': 'Lavrent’ev, A. A.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ioffe Institute'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},15,56,8,0.251121,0.272015,0,0,23,1,105
10945,10945,,{'scopus_id': 7202402677},"{'full_name': 'Nikolaev, V. I.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},15,104,8,0.251121,0.272015,0,0,23,1,105
10946,10946,,{'scopus_id': 6701471637},"{'full_name': 'Ugolkov, V. L.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'I. V. Grebenshchikov Institute of Silicate Chemistry of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},20,95,8,0.253198,0.275216,363.533735,0,23,0.694737,132
10947,10947,,{'scopus_id': 57203802248},"{'full_name': 'Snezhnaia, Z. G.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},8,28,9,0.240369,0.258332,0,0,23,1,28
10948,10948,,{'scopus_id': 57208226091},"{'full_name': 'Panov, D. I.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},8,28,9,0.240369,0.258332,0,0,23,1,28
10949,10949,,{'scopus_id': 55907182400},"{'full_name': 'Lipnitskaya, S. N.'}",{'department': '[236] кафедра современных функциональных материалов'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'ассистент'},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[236] кафедра современных функциональных материалов'},8,39,9,0.240369,0.258332,0,0,23,1,28
10951,10951,,{'scopus_id': 57207843774},"{'full_name': 'Gavrilyuk, Elena S.'}",{'department': '[252] кафедра производственного менеджмента и трансфера технологий'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'старший преподаватель'},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[252] кафедра производственного менеджмента и трансфера технологий'},1,4,1,1,1,0,4,24,0,0
10952,10952,,{'scopus_id': 55776382200},"{'full_name': 'Kuznetsov, Nikolay V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},1,4,1,1,1,0,4,24,0,0
10953,10953,,{'scopus_id': 57192381307},"{'full_name': 'Govorov, Anton'}",{'department': '[217] кафедра интеллектуальных технологий в гуманитарной сфере'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'ассистент'},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[217] кафедра интеллектуальных технологий в гуманитарной сфере'},2,8,8,0.216706,0.225348,0,0,11,1,1
10959,10959,,{'scopus_id': 57207454945},"{'full_name': 'Fu, Xinyu'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},7,17,8,0.224372,0.237538,125.619415,0,14,0.52381,11
10960,10960,,{'scopus_id': 57207452477},"{'full_name': 'Magoev, Kirill'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},5,23,8,0.223651,0.23607,8.001363,0,14,0.9,9
10961,10961,,{'scopus_id': 57207472278},"{'full_name': 'Abdrashitova, Yulia'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},8,25,8,0.233333,0.249139,3638.54947,0,14,0.392857,11
10962,10962,,{'scopus_id': 56902663900},"{'full_name': 'Zabashta, Alexey'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},3,8,9,0.211691,0.224459,0,0,14,1,3
10963,10963,,{'scopus_id': 57191077141},"{'full_name': 'Shalamov, Viacheslav'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},6,17,9,0.212298,0.225882,51.395046,0,5,0.6,9
10964,10964,,{'scopus_id': 57207459404},"{'full_name': 'Efimova, Valeria'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},4,12,9,0.209317,0.221959,0,0,5,1,6
10965,10965,,{'scopus_id': 57194035005},"{'full_name': 'Muravyov, Sergey'}",{'department': '[117] кафедра информационных систем'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'тьютор'},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[117] кафедра информационных систем'},4,12,9,0.209317,0.221959,0,0,5,1,6
10966,10966,,{'scopus_id': 57207455795},"{'full_name': 'Sokhin, Timur'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},6,11,9,0.21944,0.23406,1156.642149,0,5,0.466667,7
10968,10968,,{'scopus_id': 57190230483},"{'full_name': 'Araya-Lopez, Jose Luis'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},6,20,8,0.218854,0.230491,418.908368,0,14,0.6,9
10969,10969,,{'scopus_id': 57207450995},"{'full_name': 'Kaluzhnaya, Anna V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},2,9,8,0.193739,0.201602,0,0,14,1,1
10970,10970,,{'scopus_id': 57207458742},"{'full_name': 'Khodorchenko, Maria'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},2,4,9,0.201651,0.210337,0,0,14,1,1
10971,10971,,{'scopus_id': 57207954042},"{'full_name': 'Kutuzova, Tatiana'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},6,23,9,0.21175,0.222346,125.564486,0,14,0.533333,8
10972,10972,,{'scopus_id': 57207451668},"{'full_name': 'Vychuzhanin, Pavel'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},5,11,8,0.210642,0.220561,78.974092,0,14,0.5,5
10973,10973,,{'scopus_id': 56088330100},"{'full_name': 'Hvatov, Alexander'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},3,8,8,0.205679,0.214672,0,0,14,1,3
10974,10974,,{'scopus_id': 57219151490},"{'full_name': 'Sheina, Ekaterina'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},6,14,8,0.219356,0.230867,258.495204,0,14,0.533333,8
10979,10979,,{'scopus_id': 57207471477},"{'full_name': 'Zamyatin, Evgeny'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},6,20,8,0.232671,0.247549,895.43314,0,14,0.533333,8
10983,10983,,{'scopus_id': 57207107460},"{'full_name': 'Stefanidi, D. D.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},2,8,8,0.232884,0.243732,0,0,8,1,1
10984,10984,,{'scopus_id': 56955559700},"{'full_name': 'Balakhontceva, Marina A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},13,92,7,0.235077,0.250192,288.666735,0,14,0.679487,53
10985,10985,,{'scopus_id': 57200733249},"{'full_name': 'Semakova, Anna A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},8,39,8,0.218459,0.230223,0,0,14,1,28
10986,10986,,{'scopus_id': 6506439053},"{'full_name': 'Zvartau, Nadezhda E.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},8,39,8,0.218459,0.230223,0,0,14,1,28
10987,10987,,{'scopus_id': 56740600200},"{'full_name': 'Lutsenko, Anna E.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},8,39,8,0.218459,0.230223,0,0,14,1,28
10988,10988,,{'scopus_id': 57189887252},"{'full_name': 'Bolgova, Ekaterina'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},10,39,8,0.231522,0.245486,243.104767,0,14,0.777778,35
10989,10989,,{'scopus_id': 56406195200},"{'full_name': 'Vasin, Andrei'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Admiral Makarov State University of Maritime and Inland Shipping'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},5,16,8,0.231405,0.244398,0,0,14,1,10
10991,10991,,{'scopus_id': 57205659627},"{'full_name': 'Mamaeva, T. A.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Peter the Great St. Petersburg Polytechnic University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},15,107,7,0.277295,0.298873,1023.043057,0,2,0.485714,51
10992,10992,,{'scopus_id': 57205775978},"{'full_name': 'Mukhin, S.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},9,84,8,0.256422,0.272855,0,0,2,1,36
10993,10993,,{'scopus_id': 57189241570},"{'full_name': 'Aglikov, A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},8,28,8,0.266853,0.286241,0,0,2,1,28
10995,10995,,{'scopus_id': 56814892600},"{'full_name': 'Sosnin, D.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},8,28,8,0.266853,0.286241,0,0,2,1,28
10996,10996,,{'scopus_id': 57224764585},"{'full_name': 'Vasilev, A.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'St Petersburg National Research Academic University of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},8,28,8,0.266853,0.286241,0,0,2,1,28
10997,10997,,{'scopus_id': 56298440300},"{'full_name': 'Raudik, S. A.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'St Petersburg National Research Academic University of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},12,63,8,0.270436,0.291271,107.74219,0,2,0.712121,47
10998,10998,,{'scopus_id': 57193542955},"{'full_name': 'Mitin, D. M.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ioffe Institute'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},7,33,8,0.259787,0.277435,0,0,2,1,21
10999,10999,,{'scopus_id': 56091665000},"{'full_name': 'Rajanna, P. M.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Skolkovo Institute of Science and Technology'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},7,33,8,0.259787,0.277435,0,0,2,1,21
11000,11000,,{'scopus_id': 7004282122},"{'full_name': 'Nasibulin, A. G.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Skolkovo Institute of Science and Technology'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},7,24,8,0.259787,0.277435,0,0,2,1,21
11001,11001,,{'scopus_id': 57046053800},"{'full_name': 'Ishteev, A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},30,329,8,0.285821,0.314899,10384.423768,0,4,0.404598,176
11002,11002,,{'scopus_id': 57193432141},"{'full_name': 'Liashenko, T.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},6,20,8,0.266791,0.285769,0,0,4,1,15
11003,11003,,{'scopus_id': 57221394661},"{'full_name': 'Saranin, D.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'National University of Science &amp'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},6,20,8,0.266791,0.285769,0,0,4,1,15
11006,11006,,{'scopus_id': 57196281767},"{'full_name': 'Uvarov, A. V.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'St Petersburg National Research Academic University of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},14,61,8,0.249619,0.269876,2423.909598,0,2,0.428571,39
11007,11007,,{'scopus_id': 37068364500},"{'full_name': 'Yulmetova, O. S.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},23,114,8,0.276994,0.303052,8463.295037,0,2,0.225296,57
11008,11008,,{'scopus_id': 57205658885},"{'full_name': 'Tutova, M. S.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},2,8,9,0.216952,0.228432,0,0,2,1,1
11009,11009,,{'scopus_id': 37036488600},"{'full_name': 'Yulmetova, R. F.'}",{'department': '[949] кафедра промышленной экологии и безопасности жизнедеятельности'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'доцент'},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[949] кафедра промышленной экологии и безопасности жизнедеятельности'},2,8,9,0.216952,0.228432,0,0,2,1,1
11011,11011,,{'scopus_id': 57205649649},"{'full_name': 'Kirilenko, A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},8,28,8,0.258675,0.276325,0,0,2,1,28
11012,11012,,{'scopus_id': 57197559881},"{'full_name': 'Morozov, S. V.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'The Institute for Physics of Microstructures of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},21,113,8,0.274444,0.298726,1983.183493,0,2,0.380952,80
11013,11013,,{'scopus_id': 57205648560},"{'full_name': 'Nikolaeva, A. A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},11,28,7,0.268601,0.290273,884.831889,0,2,0.490909,27
11014,11014,,{'scopus_id': 7005260783},"{'full_name': 'Potemkin, Vladimir'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Universität Leipzig'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},34,222,7,0.305441,0.336089,27165.950395,0,11,0.188948,106
11015,11015,,{'scopus_id': 8948209700},"{'full_name': 'Grishina, Maria'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Universität Leipzig'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},2,9,8,0.234453,0.247241,0,0,11,1,1
11016,11016,,{'scopus_id': 7003559440},"{'full_name': 'Skiba, N. V.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Institute of Problems of Mechanical Engineering of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},6,27,8,0.228936,0.242845,0,0,5,1,15
11017,11017,,{'scopus_id': 56898980100},"{'full_name': 'Mavlyutov, A. M.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},6,20,8,0.228936,0.242845,0,0,5,1,15
11018,11018,,{'scopus_id': 57213214323},"{'full_name': 'Murashkin, M. Y.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Saint Petersburg State University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},6,20,8,0.228936,0.242845,0,0,5,1,15
11019,11019,,{'scopus_id': 7103235084},"{'full_name': 'Valiev, R. Z.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Saint Petersburg State University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},6,20,8,0.228936,0.242845,0,0,5,1,15
11020,11020,,{'scopus_id': 57194755264},"{'full_name': 'Sboev, Aleksandr'}",{'department': nan},{'country': 'Russian Federation'},"{'university': 'National Research Centre ""Kurchatov Institute""'}",{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},11,27,8,0.240017,0.257171,7545.08138,0,5,0.454545,25
11021,11021,,{'scopus_id': 57188757502},"{'full_name': 'Serenko, Alexey'}",{'department': nan},{'country': 'Russian Federation'},"{'university': 'National Research Centre ""Kurchatov Institute""'}",{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},5,16,9,0.21482,0.228222,0,0,5,1,10
11023,11023,,{'scopus_id': 57188754613},"{'full_name': 'Vlasov, Danila'}",{'department': nan},{'country': 'Russian Federation'},"{'university': 'National Research Centre ""Kurchatov Institute""'}",{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},5,16,9,0.21482,0.228222,0,0,5,1,10
