Id,Label,timeset,0,1,2,3,4,5,6,7,8,degree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks,componentnumber,modularity_class,clustering,triangles
12673,12673,,{'scopus_id': 24437756100},"{'full_name': 'Hetel, Laurentiu'}",{'department': nan},{'country': 'France'},{'university': 'Ecole Centrale de Lille'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'France'},{'itmo_depart_and_others': 'France'},6,18,7,0.273538,0.294968,1320.759573,0.000263,0,0,0.533333,8
12674,12674,,{'scopus_id': 6602330996},"{'full_name': 'Tervoort, Elena'}",{'department': nan},{'country': 'Switzerland'},{'university': 'ETH Zürich'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Switzerland'},{'itmo_depart_and_others': 'Switzerland'},9,40,7,0.268632,0.289228,2044.130103,0.000385,0,0,0.5,18
12675,12675,,{'scopus_id': 57203255734},"{'full_name': 'Niederberger, Markus'}",{'department': nan},{'country': 'Switzerland'},{'university': 'ETH Zürich'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Switzerland'},{'itmo_depart_and_others': 'Switzerland'},6,20,7,0.2586,0.276434,0,0.000276,0,0,1,15
12677,12677,,{'scopus_id': 56016668900},"{'full_name': 'Silvennoinen, Martti'}",{'department': nan},{'country': 'Finland'},{'university': 'Itä-Suomen yliopisto'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Finland'},{'itmo_depart_and_others': 'Finland'},6,20,7,0.252252,0.267902,0,0.000319,0,7,1,15
12678,12678,,{'scopus_id': 57194412462},"{'full_name': 'Krykova, Victoria'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},6,20,7,0.252252,0.267902,0,0.000319,0,7,1,15
12679,12679,,{'scopus_id': 7004081018},"{'full_name': 'Fedorovich, Sergei V.'}",{'department': nan},{'country': 'Belarus'},{'university': 'Institute of Biophysics and Cell Engineering of the National Academy of Sciences of Belarus'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Belarus'},{'itmo_depart_and_others': 'Belarus'},9,35,7,0.256949,0.274431,3144.429033,0.000478,0,7,0.5,18
12680,12680,,{'scopus_id': 6508128158},"{'full_name': 'Waseem, Tatyana V.'}",{'department': nan},{'country': 'United Kingdom'},{'university': 'University of Oxford Medical Sciences Division'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'United Kingdom'},{'itmo_depart_and_others': 'United Kingdom'},3,8,8,0.219321,0.230256,0,0.000218,0,7,1,3
12681,12681,,{'scopus_id': 56400933200},"{'full_name': 'Zun, Pavel S.'}",{'department': '[427] научно-исследовательский институт наукоемких компьютерных технологий'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер'},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[427] научно-исследовательский институт наукоемких компьютерных технологий'},6,17,8,0.225438,0.237897,2673.583236,0.000421,0,30,0.4,6
12682,12682,,{'scopus_id': 57213806211},"{'full_name': 'Anikina, Tatiana'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},3,12,8,0.196862,0.205437,0,0.000262,0,30,1,3
12683,12683,,{'scopus_id': 35320457100},"{'full_name': 'Svitenkov, Andrew'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},3,12,8,0.196862,0.205437,0,0.000262,0,30,1,3
12686,12686,,{'scopus_id': 56122363200},"{'full_name': 'Vialov, V. A.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Krylov State Research Centre'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},3,8,7,0.241108,0.255408,0,0.000164,0,0,1,3
12687,12687,,{'scopus_id': 36193255200},"{'full_name': 'Sedov, E. S.'}",{'department': nan},{'country': 'United Kingdom'},{'university': 'University of Southampton'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'United Kingdom'},{'itmo_depart_and_others': 'United Kingdom'},18,78,6,0.286988,0.313328,3592.880507,0.000638,0,2,0.313725,48
12688,12688,,{'scopus_id': 8392152900},"{'full_name': 'Lee, R. K.'}",{'department': nan},{'country': 'Taiwan'},{'university': 'National Tsing Hua University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Taiwan'},{'itmo_depart_and_others': 'Taiwan'},4,15,7,0.23796,0.253062,0,0.000206,0,2,1,6
12689,12689,,{'scopus_id': 12646033800},"{'full_name': 'Saha, S.'}",{'department': nan},{'country': 'United Kingdom'},{'university': 'Medical Wireless Sensing Ltd'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'United Kingdom'},{'itmo_depart_and_others': 'United Kingdom'},26,173,6,0.290964,0.318746,3693.681867,0.000815,0,0,0.344615,112
12690,12690,,{'scopus_id': 57195264593},"{'full_name': 'Sotiriou, I.'}",{'department': nan},{'country': 'United Kingdom'},{'university': 'Medical Wireless Sensing Ltd'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'United Kingdom'},{'itmo_depart_and_others': 'United Kingdom'},9,32,7,0.269268,0.289784,0,0.000331,0,0,1,36
12691,12691,,{'scopus_id': 55569410800},"{'full_name': 'Koutsoupidou, M.'}",{'department': nan},{'country': 'United Kingdom'},{'university': 'Medical Wireless Sensing Ltd'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'United Kingdom'},{'itmo_depart_and_others': 'United Kingdom'},9,32,7,0.269268,0.289784,0,0.000331,0,0,1,36
12692,12692,,{'scopus_id': 6506114090},"{'full_name': 'Palikaras, G.'}",{'department': nan},{'country': 'United Kingdom'},{'university': 'Medical Wireless Sensing Ltd'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'United Kingdom'},{'itmo_depart_and_others': 'United Kingdom'},9,32,7,0.269268,0.289784,0,0.000331,0,0,1,36
12693,12693,,{'scopus_id': 15060520300},"{'full_name': 'Kallos, E.'}",{'department': nan},{'country': 'United Kingdom'},{'university': 'Medical Wireless Sensing Ltd'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'United Kingdom'},{'itmo_depart_and_others': 'United Kingdom'},9,32,7,0.269268,0.289784,0,0.000331,0,0,1,36
12694,12694,,{'scopus_id': 57220514561},"{'full_name': 'Al, Andrea'}",{'department': nan},{'country': 'United States'},{'university': 'The University of Texas at Austin'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'United States'},{'itmo_depart_and_others': 'United States'},20,85,6,0.289916,0.316089,5245.401968,0.000661,0,0,0.336842,64
12698,12698,,{'scopus_id': 57189458110},"{'full_name': 'Fischer, Tim'}",{'department': nan},{'country': 'Germany'},{'university': 'Laser Zentrum Hannover e.V.'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Germany'},{'itmo_depart_and_others': 'Germany'},11,40,6,0.278547,0.301536,0,0.000351,0,0,1,55
12700,12700,,{'scopus_id': 6603830599},"{'full_name': 'Sukhov, S. V.'}",{'department': nan},{'country': 'United States'},{'university': 'University of Central Florida'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'United States'},{'itmo_depart_and_others': 'United States'},14,64,6,0.28462,0.309843,218.346083,0.000444,0,0,0.703297,64
12701,12701,,{'scopus_id': 57203044171},"{'full_name': 'Dogariu, A.'}",{'department': nan},{'country': 'United States'},{'university': 'University of Central Florida'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'United States'},{'itmo_depart_and_others': 'United States'},4,21,7,0.260483,0.279095,0,0.000184,0,0,1,6
12705,12705,,{'scopus_id': 24479283000},"{'full_name': 'Larrat, B.'}",{'department': nan},{'country': 'France'},"{'university': 'Neurospin, Gif-sur-Yvette'}",{'position': nan},{'total_pub': 1},{'itmo_and_others': 'France'},{'itmo_depart_and_others': 'France'},26,266,6,0.293439,0.322101,2099.674443,0.000735,0,15,0.516923,168
12706,12706,,{'scopus_id': 56047296600},"{'full_name': 'Georget, E.'}",{'department': nan},{'country': 'France'},"{'university': 'Neurospin, Gif-sur-Yvette'}",{'position': nan},{'total_pub': 1},{'itmo_and_others': 'France'},{'itmo_depart_and_others': 'France'},11,40,7,0.265166,0.286531,0,0.000368,0,15,1,55
12707,12707,,{'scopus_id': 57192682574},"{'full_name': 'Neves, L.'}",{'department': nan},{'country': 'France'},{'university': 'Institut Fresnel'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'France'},{'itmo_depart_and_others': 'France'},11,57,7,0.265166,0.286531,0,0.000368,0,15,1,55
12708,12708,,{'scopus_id': 6507777814},"{'full_name': 'Sabouroux, P.'}",{'department': nan},{'country': 'France'},{'university': 'Institut Fresnel'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'France'},{'itmo_depart_and_others': 'France'},11,40,7,0.265166,0.286531,0,0.000368,0,15,1,55
12709,12709,,{'scopus_id': 57201462830},"{'full_name': 'Saveliev, R. S.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},33,211,6,0.30691,0.338518,4848.371091,0.000937,0,0,0.350379,185
12710,12710,,{'scopus_id': 55531152300},"{'full_name': 'Arnardottir, Kristin B.'}",{'department': nan},{'country': 'Singapore'},{'university': 'School of Physical and Mathematical Sciences'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Singapore'},{'itmo_depart_and_others': 'Singapore'},23,123,6,0.302395,0.331651,16714.884379,0.00079,0,2,0.264822,67
12712,12712,,{'scopus_id': 23004360400},"{'full_name': 'Gusikhin, Oleg'}",{'department': nan},{'country': 'United States'},{'university': 'Ford Motor Company'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'United States'},{'itmo_depart_and_others': 'United States'},2,8,8,0.22716,0.239291,0,0.000152,0,8,1,1
12714,12714,,{'scopus_id': 37036482700},"{'full_name': 'Yarchuk, Michail'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},10,41,7,0.273538,0.297587,1796.040003,0.000422,0,2,0.533333,24
12715,12715,,{'scopus_id': 56993744800},"{'full_name': 'Kuzivanov, Michail'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},7,45,7,0.272266,0.295059,0,0.0003,0,2,1,21
12716,12716,,{'scopus_id': 57192650488},"{'full_name': 'Lopanitsyna, Natalia'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Joint Institute for High Temperatures of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},23,209,6,0.311915,0.344729,9692.872921,0.000707,0,0,0.509881,129
12717,12717,,{'scopus_id': 6603328948},"{'full_name': 'Kuksin, Alexey'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Joint Institute for High Temperatures of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},14,52,6,0.289916,0.314691,0,0.000424,0,0,1,91
12718,12718,,{'scopus_id': 57188584535},"{'full_name': 'Gorlach, Alexey A.'}",{'department': nan},{'country': 'Belarus'},{'university': 'Belarusian State University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Belarus'},{'itmo_depart_and_others': 'Belarus'},22,195,6,0.298332,0.325802,2047.768688,0.000661,0,0,0.549784,127
12720,12720,,{'scopus_id': 24070806000},"{'full_name': 'Ivanets, A. I.'}",{'department': nan},{'country': 'Belarus'},{'university': 'Institute of General and Inorganic Chemistry of the National Academy of Sciences of Belarus'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Belarus'},{'itmo_depart_and_others': 'Belarus'},7,28,8,0.180797,0.189225,0,0.000422,0,27,1,21
12721,12721,,{'scopus_id': 57193743821},"{'full_name': 'Katsoshvili, L. L.'}",{'department': nan},{'country': 'Belarus'},{'university': 'Institute of General and Inorganic Chemistry of the National Academy of Sciences of Belarus'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Belarus'},{'itmo_depart_and_others': 'Belarus'},7,28,8,0.180797,0.189225,0,0.000422,0,27,1,21
12722,12722,,{'scopus_id': 56015115000},"{'full_name': 'Prozorovich, V. G.'}",{'department': nan},{'country': 'Belarus'},{'university': 'Institute of General and Inorganic Chemistry of the National Academy of Sciences of Belarus'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Belarus'},{'itmo_depart_and_others': 'Belarus'},7,39,8,0.180797,0.189225,0,0.000422,0,27,1,21
12723,12723,,{'scopus_id': 7202572156},"{'full_name': 'Kuznetsova, T. F.'}",{'department': nan},{'country': 'Belarus'},{'university': 'Institute of General and Inorganic Chemistry of the National Academy of Sciences of Belarus'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Belarus'},{'itmo_depart_and_others': 'Belarus'},7,28,8,0.180797,0.189225,0,0.000422,0,27,1,21
12724,12724,,{'scopus_id': 35249259700},"{'full_name': 'Radkevich, A. V.'}",{'department': nan},{'country': 'Belarus'},{'university': 'Joint Institute for Power and Nuclear Research - Sosny of the National Academy of Sciences of Belarus'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Belarus'},{'itmo_depart_and_others': 'Belarus'},7,39,8,0.180797,0.189225,0,0.000422,0,27,1,21
12725,12725,,{'scopus_id': 57193026895},"{'full_name': 'Zarubo, A. M.'}",{'department': nan},{'country': 'Belarus'},{'university': 'Joint Institute for Power and Nuclear Research - Sosny of the National Academy of Sciences of Belarus'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Belarus'},{'itmo_depart_and_others': 'Belarus'},7,28,8,0.180797,0.189225,0,0.000422,0,27,1,21
12729,12729,,{'scopus_id': 6505855259},"{'full_name': 'Altintas, Ilkay'}",{'department': nan},{'country': 'United States'},"{'university': 'University of California, San Diego'}",{'position': nan},{'total_pub': 1},{'itmo_and_others': 'United States'},{'itmo_depart_and_others': 'United States'},7,28,8,0.237463,0.253088,0,0.000359,0,30,1,21
12730,12730,,{'scopus_id': 35732124300},"{'full_name': 'Norman, Michael L.'}",{'department': nan},{'country': 'United States'},"{'university': 'University of California, San Diego'}",{'position': nan},{'total_pub': 1},{'itmo_and_others': 'United States'},{'itmo_depart_and_others': 'United States'},7,28,8,0.237463,0.253088,0,0.000359,0,30,1,21
12734,12734,,{'scopus_id': 6602515587},"{'full_name': 'Karlina, L. B.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ioffe Institute'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},3,15,7,0.249806,0.266588,0,0.000178,0,14,1,3
12735,12735,,{'scopus_id': 7005323821},"{'full_name': 'Ankudinov, A. V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},3,15,7,0.249806,0.266588,0,0.000178,0,14,1,3
12736,12736,,{'scopus_id': 57117459600},"{'full_name': 'Gubaidullin, A. R.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},5,21,8,0.2208,0.23522,0,0.000258,0,27,1,10
12737,12737,,{'scopus_id': 56027505600},"{'full_name': 'Budko, Artem Yu'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Southern Federal University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},11,45,8,0.226468,0.242765,5716.782284,0.000577,0,27,0.454545,25
12738,12738,,{'scopus_id': 36998699500},"{'full_name': 'Medvedev, Michail Yu'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Southern Federal University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},6,24,9,0.197203,0.207752,0,0.000386,0,27,1,15
12739,12739,,{'scopus_id': 57190978415},"{'full_name': 'Budko, Raisa Yu'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Southern Federal University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},6,24,9,0.197203,0.207752,0,0.000386,0,27,1,15
12740,12740,,{'scopus_id': 55920804300},"{'full_name': 'Ivashin, Pavel V.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Togliatti State University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},6,24,9,0.197203,0.207752,0,0.000386,0,27,1,15
12741,12741,,{'scopus_id': 57194002966},"{'full_name': 'Tverdokhlebov, Andrey Ya'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Togliatti State University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},6,24,9,0.197203,0.207752,0,0.000386,0,27,1,15
12742,12742,,{'scopus_id': 54880780400},"{'full_name': 'Rakhmanov, Vitaly V.'}",{'department': nan},{'country': 'Russian Federation'},"{'university': 'Institute of Thermophysics, Siberian Branch, Russian Academy of Sciences'}",{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},6,33,9,0.197203,0.207752,0,0.000386,0,27,1,15
12743,12743,,{'scopus_id': 6506891612},"{'full_name': 'Zhurikhina, Valentina'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Peter the Great St. Petersburg Polytechnic University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},10,57,7,0.275253,0.297928,648.749839,0.000357,0,13,0.533333,24
12744,12744,,{'scopus_id': 37080198400},"{'full_name': 'Borodin, E. N.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ural Federal University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},10,36,7,0.271006,0.290285,4556.595443,0.000424,0,13,0.266667,12
12746,12746,,{'scopus_id': 56027969700},"{'full_name': 'Choi, Jongwon'}",{'department': nan},{'country': 'South Korea'},{'university': 'Pohang University of Science and Technology'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'South Korea'},{'itmo_depart_and_others': 'South Korea'},5,16,8,0.229508,0.242391,0,0.000305,0,5,1,10
12747,12747,,{'scopus_id': 7203002217},"{'full_name': 'Nam, Kwanghee'}",{'department': nan},{'country': 'South Korea'},{'university': 'Pohang University of Science and Technology'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'South Korea'},{'itmo_depart_and_others': 'South Korea'},5,16,8,0.229508,0.242391,0,0.000305,0,5,1,10
12748,12748,,{'scopus_id': 14627509100},"{'full_name': 'Ladutenko, Konstantin'}",{'department': '[277] кафедра нанофотоники и метаматериалов'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер'},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[277] кафедра нанофотоники и метаматериалов'},8,33,8,0.22959,0.243167,5787,0.000563,0,5,0.464286,13
12749,12749,,{'scopus_id': 55399738300},"{'full_name': 'Pal, Umapada'}",{'department': nan},{'country': 'Mexico'},{'university': 'Benemerita Universidad Autonoma de Puebla'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Mexico'},{'itmo_depart_and_others': 'Mexico'},3,12,9,0.186775,0.193926,0,0.000313,0,5,1,3
12750,12750,,{'scopus_id': 35968228600},"{'full_name': 'Rivera, Antonio'}",{'department': nan},{'country': 'Spain'},{'university': 'Instituto de Fusión Nuclear'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Spain'},{'itmo_depart_and_others': 'Spain'},3,12,9,0.186775,0.193926,0,0.000313,0,5,1,3
12751,12751,,{'scopus_id': 35339446700},"{'full_name': 'Peña-Rodríguez, Ovidio'}",{'department': nan},{'country': 'Mexico'},{'university': 'Benemerita Universidad Autonoma de Puebla'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Mexico'},{'itmo_depart_and_others': 'Mexico'},3,12,9,0.186775,0.193926,0,0.000313,0,5,1,3
12752,12752,,{'scopus_id': 57193263191},"{'full_name': 'Karnaukhov, Timofey M.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Boreskov Institute of Catalysis SB RAS'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},8,48,8,0.194503,0.204809,0,0.000446,0,27,1,28
12753,12753,,{'scopus_id': 26767832500},"{'full_name': 'Ilyina, Ekaterina V.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Boreskov Institute of Catalysis SB RAS'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},8,39,8,0.194503,0.204809,0,0.000446,0,27,1,28
12754,12754,,{'scopus_id': 56375120500},"{'full_name': 'Maksimova, Tatyana A.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Boreskov Institute of Catalysis SB RAS'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},8,28,8,0.194503,0.204809,0,0.000446,0,27,1,28
12755,12755,,{'scopus_id': 6603228233},"{'full_name': 'Cherepanova, Svetlana V.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Boreskov Institute of Catalysis SB RAS'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},8,28,8,0.194503,0.204809,0,0.000446,0,27,1,28
12759,12759,,{'scopus_id': 57194235078},"{'full_name': 'Zhdanova, Olga L.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},3,6,7,0.234409,0.247299,730.661108,0.000202,0,0,0.333333,1
12760,12760,,{'scopus_id': 57194242675},"{'full_name': 'Abdulkhairov, Maulenbek T.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},2,8,8,0.197607,0.206705,0,0.000219,0,10,1,1
12761,12761,,{'scopus_id': 57194241887},"{'full_name': 'Zhumasheva, Zhadyra T.'}",{'department': nan},{'country': 'Kazakhstan'},{'university': 'Satbayev University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Kazakhstan'},{'itmo_depart_and_others': 'Kazakhstan'},2,9,8,0.197607,0.206705,0,0.000219,0,10,1,1
12763,12763,,{'scopus_id': 57196500050},"{'full_name': 'Babaev, Anton A.'}","{'department': '[425] центр ""Информационные оптические технологии""'}",{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'лаборант'},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}","{'itmo_depart_and_others': '[425] центр ""Информационные оптические технологии""'}",9,32,7,0.270021,0.292686,0,0.000335,0,13,1,36
12765,12765,,{'scopus_id': 7006390263},"{'full_name': 'Andreeva, Olga V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},9,32,7,0.270021,0.292686,0,0.000335,0,13,1,36
12766,12766,,{'scopus_id': 6601924131},"{'full_name': 'Berwick, Kevin'}",{'department': nan},{'country': 'Ireland'},{'university': 'Technological University Dublin'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Ireland'},{'itmo_depart_and_others': 'Ireland'},9,32,7,0.270021,0.292686,0,0.000335,0,13,1,36
12767,12767,,{'scopus_id': 55479629500},"{'full_name': 'Hu, Walter'}",{'department': nan},{'country': 'United States'},{'university': ' Technology (MISIS)'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'United States'},{'itmo_depart_and_others': 'United States'},19,152,6,0.294827,0.324094,2558.753773,0.00058,0,0,0.532164,91
12768,12768,,{'scopus_id': 37097139600},"{'full_name': 'Kostinski, Sarah V.'}",{'department': nan},{'country': 'Australia'},{'university': 'The Australian National University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Australia'},{'itmo_depart_and_others': 'Australia'},26,161,6,0.29384,0.322938,1399.345772,0.000741,0,0,0.403077,131
12769,12769,,{'scopus_id': 57219918544},"{'full_name': 'Qiu, Min'}",{'department': nan},{'country': 'China'},{'university': 'State Key Laboratory of Modern Optical Instrumentation'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'China'},{'itmo_depart_and_others': 'China'},7,40,6,0.268968,0.288354,0,0.000268,0,0,1,21
