Id,Label,timeset,0,1,2,3,4,5,6,7,8,degree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,eigencentrality,modularity_class,clustering,triangles,componentnumber
2059,2059,,{'scopus_id': 57195913747},"{'full_name': 'von Malottki, Stephan'}",{'department': nan},{'country': 'Germany'},{'university': 'Christian-Albrechts-Universität zu Kiel'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Germany'},{'itmo_depart_and_others': 'Germany'},7,28,10,0.148581,0.15403,0,0.004307,31,1,21,0
2060,2060,,{'scopus_id': 57201295058},"{'full_name': 'Holl, Christian'}",{'department': nan},{'country': 'Germany'},{'university': 'Rheinisch-Westfälische Technische Hochschule Aachen'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Germany'},{'itmo_depart_and_others': 'Germany'},7,28,10,0.148581,0.15403,0,0.004307,31,1,21,0
2061,2061,,{'scopus_id': 57217729009},"{'full_name': 'Pestka, Benjamin'}",{'department': nan},{'country': 'Germany'},{'university': 'Rheinisch-Westfälische Technische Hochschule Aachen'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Germany'},{'itmo_depart_and_others': 'Germany'},7,28,10,0.148581,0.15403,0,0.004307,31,1,21,0
2062,2062,,{'scopus_id': 6603143110},"{'full_name': 'Pratzer, Marco'}",{'department': nan},{'country': 'Germany'},{'university': 'Rheinisch-Westfälische Technische Hochschule Aachen'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Germany'},{'itmo_depart_and_others': 'Germany'},7,28,10,0.148581,0.15403,0,0.004307,31,1,21,0
2063,2063,,{'scopus_id': 7007085010},"{'full_name': 'Heinze, Stefan'}",{'department': nan},{'country': 'Germany'},{'university': 'Christian-Albrechts-Universität zu Kiel'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Germany'},{'itmo_depart_and_others': 'Germany'},7,39,10,0.148581,0.15403,0,0.004307,31,1,21,0
2064,2064,,{'scopus_id': 56284517600},"{'full_name': 'Morgenstern, Markus'}",{'department': nan},{'country': 'Germany'},{'university': 'Rheinisch-Westfälische Technische Hochschule Aachen'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Germany'},{'itmo_depart_and_others': 'Germany'},7,28,10,0.148581,0.15403,0,0.004307,31,1,21,0
2067,2067,,{'scopus_id': 6507099100},"{'full_name': 'Silnikov, M. V.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Special Materials Corp.'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},11,105,7,0.243236,0.258872,0,0.046064,17,1,55,0
2068,2068,,{'scopus_id': 57210989646},"{'full_name': 'Ivanov, A. V.'}",{'department': nan},{'country': 'Iceland'},{'university': 'Haskoli Islands'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Iceland'},{'itmo_depart_and_others': 'Iceland'},13,65,7,0.245651,0.262007,3918.915298,0.04722,17,0.717949,56,0
2069,2069,,{'scopus_id': 22971441100},"{'full_name': 'Jónsson, H.'}",{'department': nan},{'country': 'Iceland'},{'university': 'Haskoli Islands'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Iceland'},{'itmo_depart_and_others': 'Iceland'},2,9,8,0.203805,0.212687,0,0.002759,17,1,1,0
2070,2070,,{'scopus_id': 57220105947},"{'full_name': 'Dowling, T.'}",{'department': nan},{'country': 'United Kingdom'},{'university': 'The University of Sheffield'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'United Kingdom'},{'itmo_depart_and_others': 'United Kingdom'},9,45,7,0.240062,0.258026,0,0.03967,19,1,36,0
2071,2071,,{'scopus_id': 57194072563},"{'full_name': 'Khrapova, Ekaterina K.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ioffe Institute'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},20,121,7,0.244684,0.265465,6205.524676,0.053371,19,0.478947,91,0
2072,2072,,{'scopus_id': 6701471637},"{'full_name': 'Ugolkov, Valery L.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'I. V. Grebenshchikov Institute of Silicate Chemistry of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},11,44,8,0.219604,0.233124,0,0.015688,22,1,55,0
2073,2073,,{'scopus_id': 55935339000},"{'full_name': 'Straumal, Elena A.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Institute of Physiologically Active Compounds of the Russian Academy of Science'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},11,44,8,0.219604,0.233124,0,0.015688,22,1,55,0
2074,2074,,{'scopus_id': 7004591770},"{'full_name': 'Lermontov, Sergey A.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Institute of Physiologically Active Compounds of the Russian Academy of Science'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},11,44,8,0.219604,0.233124,0,0.015688,22,1,55,0
2075,2075,,{'scopus_id': 56880469400},"{'full_name': 'Lebedev, Vasily A.'}",{'department': nan},{'country': 'Ireland'},{'university': 'University of Limerick'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Ireland'},{'itmo_depart_and_others': 'Ireland'},11,44,8,0.219604,0.233124,0,0.015688,22,1,55,0
2076,2076,,{'scopus_id': 56900807700},"{'full_name': 'Kozlov, Daniil A.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Lomonosov Moscow State University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},11,44,8,0.219604,0.233124,0,0.015688,22,1,55,0
2077,2077,,{'scopus_id': 57201254818},"{'full_name': 'Kunkel, Tatyana S.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ioffe Institute'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},11,44,8,0.219604,0.233124,0,0.015688,22,1,55,0
2078,2078,,{'scopus_id': 7003685397},"{'full_name': 'Ghanbaja, Jaafar'}",{'department': nan},{'country': 'France'},{'university': 'Institut Jean Lamour'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'France'},{'itmo_depart_and_others': 'France'},11,80,8,0.219604,0.233124,0,0.015688,22,1,55,0
2079,2079,,{'scopus_id': 53164175300},"{'full_name': 'Krasilin, Andrei A.'}",{'department': '[768] физический факультет'},{'country': 'Russian Federation'},{'university': 'Ioffe Institute'},{'position': 'инженер'},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},11,63,8,0.219604,0.233124,0,0.015688,22,1,55,0
2080,2080,,{'scopus_id': 57192930347},"{'full_name': 'Degue, Kwassi H.'}",{'department': nan},{'country': 'Canada'},{'university': 'Polytechnique Montréal'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Canada'},{'itmo_depart_and_others': 'Canada'},8,44,7,0.245091,0.260975,4471.452398,0.019375,23,0.571429,16,0
2081,2081,,{'scopus_id': 6603919524},"{'full_name': 'Iggidr, Abderrahman'}",{'department': nan},{'country': 'France'},{'university': 'Institut Élie Cartan de Lorraine'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'France'},{'itmo_depart_and_others': 'France'},2,9,8,0.222487,0.235355,0,0.00474,23,1,1,0
2082,2082,,{'scopus_id': 57215214300},"{'full_name': 'Spelkov, Alexander A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},1,3,2,0.545455,0.583333,0,0.00052,28,0,0,1
2085,2085,,{'scopus_id': 57209730983},"{'full_name': 'Yurchenko, Stanislav O.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Bauman Moscow State Technical University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},12,66,7,0.260602,0.281091,6305.364692,0.040992,29,0.469697,31,0
2086,2086,,{'scopus_id': 55839311500},"{'full_name': 'Melnikov, A. V.'}",{'department': nan},{'country': 'Belarus'},{'university': 'Institute for Nuclear Problems of Belarusian State University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Belarus'},{'itmo_depart_and_others': 'Belarus'},21,110,6,0.290041,0.314974,26710.371325,0.113124,35,0.314286,66,0
2087,2087,,{'scopus_id': 57200289247},"{'full_name': 'Kuzhir, P. P.'}",{'department': nan},{'country': 'Belarus'},{'university': 'Institute for Nuclear Problems of Belarusian State University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Belarus'},{'itmo_depart_and_others': 'Belarus'},7,28,7,0.233838,0.24969,0,0.016129,35,1,21,0
2088,2088,,{'scopus_id': 57189043843},"{'full_name': 'Maksimenko, S. A.'}",{'department': nan},{'country': 'Belarus'},{'university': 'Institute for Nuclear Problems of Belarusian State University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Belarus'},{'itmo_depart_and_others': 'Belarus'},7,28,7,0.233838,0.24969,0,0.016129,35,1,21,0
2089,2089,,{'scopus_id': 7005177292},"{'full_name': 'Slepyan, G. Y.'}",{'department': nan},{'country': 'Israel'},{'university': 'Tel Aviv University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Israel'},{'itmo_depart_and_others': 'Israel'},7,28,7,0.233838,0.24969,0,0.016129,35,1,21,0
2090,2090,,{'scopus_id': 7006183140},"{'full_name': 'Boag, A.'}",{'department': nan},{'country': 'Israel'},{'university': 'Tel Aviv University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Israel'},{'itmo_depart_and_others': 'Israel'},7,28,7,0.233838,0.24969,0,0.016129,35,1,21,0
2091,2091,,{'scopus_id': 57202718826},"{'full_name': 'Pulci, O.'}",{'department': nan},{'country': 'Italy'},"{'university': 'Università degli Studi di Roma ""Tor Vergata""'}",{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Italy'},{'itmo_depart_and_others': 'Italy'},7,28,7,0.233838,0.24969,0,0.016129,35,1,21,0
2092,2092,,{'scopus_id': 13609773100},"{'full_name': 'Shuba, M. V.'}",{'department': nan},{'country': 'Belarus'},{'university': 'Institute for Nuclear Problems of Belarusian State University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Belarus'},{'itmo_depart_and_others': 'Belarus'},7,39,7,0.233838,0.24969,0,0.016129,35,1,21,0
2094,2094,,{'scopus_id': 57210970755},"{'full_name': 'Mahmoodpoor, Abolfazl'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},5,16,7,0.24313,0.25789,0,0.017615,4,1,10,0
2095,2095,,{'scopus_id': 57203156177},"{'full_name': 'Kushkoeva, A. S.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},8,33,7,0.243703,0.25907,7509.669903,0.01888,4,0.464286,13,0
2096,2096,,{'scopus_id': 55303332800},"{'full_name': 'Gorbunova, E. V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},3,15,8,0.19743,0.205476,0,0.001944,4,1,3,0
2097,2097,,{'scopus_id': 25032219700},"{'full_name': 'Veselov, S. V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},3,12,8,0.19743,0.205476,0,0.001944,4,1,3,0
2098,2098,,{'scopus_id': 57170933600},"{'full_name': 'Nastulyavichus, Alena'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'P.N. Lebedev Physical Institute of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},15,81,7,0.256396,0.276532,0,0.06414,13,1,105,0
2099,2099,,{'scopus_id': 6602823057},"{'full_name': 'Shakhmin, Alexander'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Peter the Great St. Petersburg Polytechnic University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},15,104,7,0.256396,0.276532,0,0.06414,13,1,105,0
2100,2100,,{'scopus_id': 57189855212},"{'full_name': 'Melnik, Nikolay'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'P.N. Lebedev Physical Institute of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},15,81,7,0.256396,0.276532,0,0.06414,13,1,105,0
2101,2101,,{'scopus_id': 6506030329},"{'full_name': 'Khmelnitskii, Roman'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'P.N. Lebedev Physical Institute of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},15,56,7,0.256396,0.276532,0,0.06414,13,1,105,0
2102,2102,,{'scopus_id': 6602337717},"{'full_name': 'Martovitskii, Victor'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'P.N. Lebedev Physical Institute of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},15,56,7,0.256396,0.276532,0,0.06414,13,1,105,0
2103,2103,,{'scopus_id': 57188633490},"{'full_name': 'Prikhodko, Dmitry'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Technological Institute for Superhard and Novel Carbon Materials'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},15,81,7,0.256396,0.276532,0,0.06414,13,1,105,0
2104,2104,,{'scopus_id': 55532449500},"{'full_name': 'Tarelkin, Sergey'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Technological Institute for Superhard and Novel Carbon Materials'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},15,56,7,0.256396,0.276532,0,0.06414,13,1,105,0
2105,2105,,{'scopus_id': 55189642300},"{'full_name': 'Galkin, Artem'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Technological Institute for Superhard and Novel Carbon Materials'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},15,56,7,0.256396,0.276532,0,0.06414,13,1,105,0
2106,2106,,{'scopus_id': 57215200992},"{'full_name': 'Drozdova, Taisia'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Technological Institute for Superhard and Novel Carbon Materials'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},15,56,7,0.256396,0.276532,0,0.06414,13,1,105,0
2107,2107,,{'scopus_id': 57207205582},"{'full_name': 'Saket, Omar'}",{'department': nan},{'country': 'France'},{'university': 'Universite Paris-Saclay'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'France'},{'itmo_depart_and_others': 'France'},29,81,7,0.274225,0.299661,8128.555731,0.131145,1,0.485222,197,0
2108,2108,,{'scopus_id': 57219392122},"{'full_name': 'Wang, Junkang'}",{'department': nan},{'country': 'France'},{'university': 'Universite Paris-Saclay'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'France'},{'itmo_depart_and_others': 'France'},14,52,7,0.254691,0.274274,0,0.071134,1,1,91,0
2109,2109,,{'scopus_id': 57201475261},{'full_name': 'o'},{'department': nan},{'country': 'France'},{'university': 'Universite Paris-Saclay'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'France'},{'itmo_depart_and_others': 'France'},14,75,7,0.254691,0.274274,0,0.071134,1,1,91,0
2110,2110,,{'scopus_id': 55968391200},"{'full_name': 'Morassi, Martina'}",{'department': nan},{'country': 'France'},{'university': 'Universite Paris-Saclay'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'France'},{'itmo_depart_and_others': 'France'},14,52,7,0.254691,0.274274,0,0.071134,1,1,91,0
2113,2113,,{'scopus_id': 57194281459},"{'full_name': 'Collin, Stéphane'}",{'department': nan},{'country': 'France'},{'university': 'Universite Paris-Saclay'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'France'},{'itmo_depart_and_others': 'France'},14,52,7,0.254691,0.274274,0,0.071134,1,1,91,0
2114,2114,,{'scopus_id': 57220761837},"{'full_name': 'Babichev, Andrey'}",{'department': nan},{'country': 'France'},{'university': 'Universite Paris-Saclay'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'France'},{'itmo_depart_and_others': 'France'},14,75,7,0.254691,0.274274,0,0.071134,1,1,91,0
2116,2116,,{'scopus_id': 6701790530},"{'full_name': 'Julien, Fran ois H.'}",{'department': nan},{'country': 'France'},{'university': 'Universite Paris-Saclay'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'France'},{'itmo_depart_and_others': 'France'},14,52,7,0.254691,0.274274,0,0.071134,1,1,91,0
2117,2117,,{'scopus_id': 57191832666},"{'full_name': 'Klaas, M.'}",{'department': nan},{'country': 'Germany'},{'university': 'Julius-Maximilians-Universität Würzburg'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Germany'},{'itmo_depart_and_others': 'Germany'},29,152,7,0.269001,0.293414,12886.939963,0.111959,19,0.482759,196,0
2118,2118,,{'scopus_id': 56743315200},"{'full_name': 'Suchomel, H.'}",{'department': nan},{'country': 'Germany'},{'university': 'Julius-Maximilians-Universität Würzburg'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Germany'},{'itmo_depart_and_others': 'Germany'},15,81,8,0.24366,0.26258,0,0.044499,19,1,105,0
2119,2119,,{'scopus_id': 57194637069},"{'full_name': 'Harder, T. H.'}",{'department': nan},{'country': 'Germany'},{'university': 'Julius-Maximilians-Universität Würzburg'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Germany'},{'itmo_depart_and_others': 'Germany'},15,56,8,0.24366,0.26258,0,0.044499,19,1,105,0
2120,2120,,{'scopus_id': 7004355468},"{'full_name': 'Emmerling, M.'}",{'department': nan},{'country': 'Germany'},{'university': 'Julius-Maximilians-Universität Würzburg'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Germany'},{'itmo_depart_and_others': 'Germany'},15,56,8,0.24366,0.26258,0,0.044499,19,1,105,0
2121,2121,,{'scopus_id': 16426654300},"{'full_name': 'Schneider, C.'}",{'department': nan},{'country': 'Germany'},{'university': 'Julius-Maximilians-Universität Würzburg'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Germany'},{'itmo_depart_and_others': 'Germany'},15,104,8,0.24366,0.26258,0,0.044499,19,1,105,0
2122,2122,,{'scopus_id': 57215927585},"{'full_name': 'Sewid, F. A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},19,116,7,0.255389,0.277153,6525.850096,0.053237,19,0.649123,111,0
2124,2124,,{'scopus_id': 6602468796},"{'full_name': 'Anfimova, Irina N.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'I. V. Grebenshchikov Institute of Silicate Chemistry of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},8,32,7,0.24168,0.257948,4507.361587,0.015503,17,0.428571,12,0
2125,2125,,{'scopus_id': 7003405885},"{'full_name': 'Antropova, Tatiana V.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'I. V. Grebenshchikov Institute of Silicate Chemistry of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},4,16,8,0.213272,0.224707,0,0.005439,17,1,6,0
2126,2126,,{'scopus_id': 57224941178},"{'full_name': 'Yang, Xu'}",{'department': nan},{'country': 'China'},{'university': 'Chinese Academy of Sciences'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'China'},{'itmo_depart_and_others': 'China'},10,84,7,0.252233,0.270091,0,0.041527,20,1,45,0
2127,2127,,{'scopus_id': 57221664503},"{'full_name': 'Chen, Sisi'}",{'department': nan},{'country': 'China'},{'university': 'Chinese Academy of Sciences'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'China'},{'itmo_depart_and_others': 'China'},10,36,7,0.252233,0.270091,0,0.041527,20,1,45,0
2129,2129,,{'scopus_id': 56180854600},"{'full_name': 'Khalimonenko, A. D.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Saint Petersburg Mining University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},6,57,8,0.21285,0.223887,2732.309247,0.006988,0,0.466667,7,0
2131,2131,,{'scopus_id': 56180259700},"{'full_name': 'Timofeev, D. Yu'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Saint Petersburg Mining University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},2,8,8,0.185019,0.191903,0,0.001333,0,1,1,0
2132,2132,,{'scopus_id': 36169878600},"{'full_name': 'Gurbatov, Stanislav O.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Far Eastern Federal University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},13,48,7,0.264572,0.28501,0,0.072625,4,1,78,0
2133,2133,,{'scopus_id': 57209357376},"{'full_name': 'Modin, Evgeny'}",{'department': nan},{'country': 'Spain'},{'university': 'CIC nanoGUNE'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Spain'},{'itmo_depart_and_others': 'Spain'},13,48,7,0.264572,0.28501,0,0.072625,4,1,78,0
2134,2134,,{'scopus_id': 57222265906},"{'full_name': 'Puzikov, Vladislav'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Far Eastern Federal University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},13,48,7,0.264572,0.28501,0,0.072625,4,1,78,0
2135,2135,,{'scopus_id': 57189873518},"{'full_name': 'Storozhenko, Dmitriy'}",{'department': nan},{'country': 'Russian Federation'},"{'university': 'Institute for Automation and Control Processes, Far Eastern Branch, Russian Academy of Sciences'}",{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},13,69,7,0.264572,0.28501,0,0.072625,4,1,78,0
2136,2136,,{'scopus_id': 7201446883},"{'full_name': 'Sergeev, Aleksandr'}",{'department': nan},{'country': 'Russian Federation'},"{'university': 'Institute for Automation and Control Processes, Far Eastern Branch, Russian Academy of Sciences'}",{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},13,48,7,0.264572,0.28501,0,0.072625,4,1,78,0
2137,2137,,{'scopus_id': 7801571049},"{'full_name': 'Mintcheva, Neli'}",{'department': nan},{'country': 'Bulgaria'},{'university': 'University of Mining and Geology St. Ivan Rilski'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Bulgaria'},{'itmo_depart_and_others': 'Bulgaria'},13,48,7,0.264572,0.28501,0,0.072625,4,1,78,0
2138,2138,,{'scopus_id': 7403876534},"{'full_name': 'Yamaguchi, Shigeru'}",{'department': nan},{'country': 'Japan'},{'university': 'Tokai University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Japan'},{'itmo_depart_and_others': 'Japan'},13,48,7,0.264572,0.28501,0,0.072625,4,1,78,0
2139,2139,,{'scopus_id': 55023845400},"{'full_name': 'Tarasenka, Natalie N.'}",{'department': nan},{'country': 'Belarus'},{'university': 'B. I. Stepanov Institute of Physics'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Belarus'},{'itmo_depart_and_others': 'Belarus'},13,48,7,0.264572,0.28501,0,0.072625,4,1,78,0
2140,2140,,{'scopus_id': 7006320572},"{'full_name': 'Chuvilin, Andrey'}",{'department': nan},{'country': 'Spain'},{'university': 'CIC nanoGUNE'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Spain'},{'itmo_depart_and_others': 'Spain'},13,48,7,0.264572,0.28501,0,0.072625,4,1,78,0
2141,2141,,{'scopus_id': 57204146848},"{'full_name': 'Karpov, Timofey E.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Granov Russian Research Center of Radiology and Surgical Technologies'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},20,114,7,0.274091,0.296514,2029.842986,0.098915,4,0.531579,101,0
2142,2142,,{'scopus_id': 57212302448},"{'full_name': 'Nikolaev, A. D.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},9,37,7,0.245522,0.262351,6023.415246,0.030512,4,0.611111,22,0
2143,2143,,{'scopus_id': 57222289786},"{'full_name': 'Zakharenko, E. A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},6,15,8,0.214056,0.225556,934.408383,0.00586,0,0.533333,8,0
2144,2144,,{'scopus_id': 57210311278},"{'full_name': 'Pryakhin, E. I.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Saint Petersburg Mining University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},4,12,8,0.202491,0.212558,0,0.003923,0,1,6,0
