Id,Label,timeset,0,1,2,3,4,5,6,7,8,degree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,stat_inf_class,eigencentrality,clustering,triangles,componentnumber,modularity_class
5132,5132,,{'scopus_id': 25824490000},"{'full_name': 'Starikov, Sergey'}",{'department': nan},{'country': 'Germany'},{'university': 'Ruhr-Universitat Bochum'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Germany'},{'itmo_depart_and_others': 'Germany'},19,127,8,0.273063,0.295853,597.968704,0,0.150818,0.631579,108,0,29
5134,5134,,{'scopus_id': 22982263000},"{'full_name': 'Zakharenko, Alexander M.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Far Eastern Federal University'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},13,59,8,0.264082,0.283929,134.788377,0,0.091729,0.935897,73,0,29
5151,5151,,{'scopus_id': 57205203666},"{'full_name': 'Sobolev, M. S.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'St Petersburg National Research Academic University of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},32,167,7,0.29307,0.319367,52871.758444,0,0.227075,0.264113,131,0,18
5167,5167,,{'scopus_id': 57198346035},"{'full_name': 'Polushkin, A. S.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},12,40,8,0.269302,0.292443,1179.309587,0,0.11935,0.575758,38,0,11
5176,5176,,{'scopus_id': 23995986200},"{'full_name': 'Surmenev, Roman A.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Tomsk Polytechnic University'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},18,57,7,0.255869,0.275458,368.803779,0,0.089922,0.803922,123,0,38
5177,5177,,{'scopus_id': 57191594933},"{'full_name': 'Lamanna, E.'}",{'department': nan},{'country': 'Italy'},"{'university': 'Università degli Studi di Roma ""Tor Vergata""'}",{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Italy'},{'itmo_depart_and_others': 'Italy'},32,107,7,0.301251,0.329826,12023.411703,0,0.274783,0.262097,130,0,18
5179,5179,,{'scopus_id': 57202766367},"{'full_name': 'Di Carlo, A.'}",{'department': nan},{'country': 'Italy'},"{'university': 'Università degli Studi di Roma ""Tor Vergata""'}",{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Italy'},{'itmo_depart_and_others': 'Italy'},12,42,7,0.284467,0.307303,177.701983,0,0.14692,0.878788,58,0,18
5180,5180,,{'scopus_id': 6603453002},"{'full_name': 'Kotsyuba, E.'}",{'department': nan},{'country': 'Russian Federation'},"{'university': 'National Scientific Center of Marine Biology, Far Eastern Branch, Russian Academy of Sciences'}",{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},18,133,8,0.276654,0.301079,4023.340982,0,0.10753,0.470588,72,0,26
5182,5182,,{'scopus_id': 6602703228},"{'full_name': 'Kamenev, D.'}",{'department': nan},{'country': 'Russian Federation'},"{'university': 'National Scientific Center of Marine Biology, Far Eastern Branch, Russian Academy of Sciences'}",{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},8,33,8,0.247082,0.263404,74.388383,0,0.031895,0.892857,25,0,38
5184,5184,,{'scopus_id': 7005527069},"{'full_name': 'Kalachev, A.'}",{'department': nan},{'country': 'Russian Federation'},"{'university': 'National Scientific Center of Marine Biology, Far Eastern Branch, Russian Academy of Sciences'}",{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},8,33,8,0.247082,0.263404,74.388383,0,0.031895,0.892857,25,0,38
5185,5185,,{'scopus_id': 57192662398},"{'full_name': 'Koval, V. V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},25,120,8,0.269674,0.292408,14077.999346,0,0.101564,0.303333,91,0,26
5186,5186,,{'scopus_id': 57208815667},"{'full_name': 'Markvart, A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},11,39,7,0.271969,0.292075,5130.379346,0,0.07077,0.490909,27,0,26
5187,5187,,{'scopus_id': 36026813100},"{'full_name': 'Ivinskaya, A. N.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},34,195,7,0.285175,0.313216,10090.518603,0,0.222099,0.249554,140,0,26
5188,5188,,{'scopus_id': 57216631069},"{'full_name': 'Shiker, A. Y.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},24,97,8,0.282557,0.309664,4633.309749,0,0.173202,0.253623,70,0,19
5203,5203,,{'scopus_id': 57193687181},"{'full_name': 'Zubkov, M. A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},7,15,8,0.249737,0.266498,135.660249,0,0.041094,0.571429,12,0,38
5207,5207,,{'scopus_id': 36665902700},"{'full_name': 'Ado, I. A.'}",{'department': nan},{'country': 'Netherlands'},{'university': 'Radboud Universiteit'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Netherlands'},{'itmo_depart_and_others': 'Netherlands'},8,20,8,0.24624,0.263612,11437.060668,0,0.020918,0.357143,10,0,21
5213,5213,,{'scopus_id': 57216616462},"{'full_name': 'Kabysh, O.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},11,37,9,0.212084,0.224343,1700.279063,0,0.011069,0.672727,37,0,29
5225,5225,,{'scopus_id': 57212190422},"{'full_name': 'Artemjev, Alexey A.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'RUDN University'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},21,145,8,0.251152,0.270544,11077.416692,0,0.058421,0.542857,114,0,8
5226,5226,,{'scopus_id': 57219617983},"{'full_name': 'Kritchenkov, Ilya S.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Saint Petersburg State University'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},15,69,8,0.240538,0.257655,664.41159,0,0.044486,0.942857,99,0,8
5228,5228,,{'scopus_id': 26640669500},"{'full_name': 'Tskhovrebov, Alexander G.'}",{'department': nan},{'country': 'Russian Federation'},"{'university': 'N.N. Semenov Federal Research Center for Chemical Physics, Russian Academy of Sciences'}",{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},15,126,8,0.240538,0.257655,664.41159,0,0.044486,0.942857,99,0,8
5236,5236,,{'scopus_id': 7006121141},"{'full_name': 'Kustov, S.'}",{'department': nan},{'country': 'Spain'},{'university': 'Universitat de les Illes Balears'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Spain'},{'itmo_depart_and_others': 'Spain'},10,37,9,0.201981,0.212078,600.108475,0,0.00775,0.6,27,0,8
5238,5238,,{'scopus_id': 57216504060},"{'full_name': 'Gunkova, P. I.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},8,36,8,0.208284,0.218001,372.585881,0,0.007065,0.785714,22,0,29
5239,5239,,{'scopus_id': 57199324135},"{'full_name': 'Tursukov, Nikita'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},21,86,8,0.246533,0.262944,42620.805327,0,0.023989,0.2,42,0,1
5252,5252,,{'scopus_id': 57194244847},"{'full_name': 'Ivanova, Lubov'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},5,15,9,0.181649,0.190082,780.094779,0,0.003404,0.7,7,0,1
5263,5263,,{'scopus_id': 7101880827},"{'full_name': 'Parfenov, Vladimir'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},8,36,8,0.222371,0.233663,375.286387,0,0.010754,0.857143,24,0,31
5264,5264,,{'scopus_id': 57216864811},"{'full_name': 'Mayatin, Alexander'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},8,27,8,0.222371,0.233663,375.286387,0,0.010754,0.857143,24,0,31
5273,5273,,{'scopus_id': 57196500050},"{'full_name': 'Babaev, Anton A.'}","{'department': '[425] центр ""Информационные оптические технологии""'}",{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер'},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}","{'itmo_depart_and_others': '[425] центр ""Информационные оптические технологии""'}",29,149,8,0.271214,0.295373,40347.647221,0,0.170834,0.342365,139,0,27
5274,5274,,{'scopus_id': 55346107800},"{'full_name': 'Purcell-Milton, Finn'}",{'department': nan},{'country': 'Ireland'},{'university': 'Trinity College Dublin'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Ireland'},{'itmo_depart_and_others': 'Ireland'},20,195,8,0.268043,0.290119,1074.620103,0,0.175383,0.694737,132,0,27
5277,5277,,{'scopus_id': 7402983917},"{'full_name': 'Volkov, Valentyn S.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Moscow Institute of Physics and Technology'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},11,51,8,0.258778,0.275984,2885.197397,0,0.04253,0.454545,25,0,26
5280,5280,,{'scopus_id': 56818705700},"{'full_name': 'Medvedev, Oleg'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Saint Petersburg State University'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},15,39,8,0.265516,0.287162,3402.614638,0,0.116421,0.52381,55,0,27
5285,5285,,{'scopus_id': 57189627440},"{'full_name': 'Brezhneva, Nadzeya'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},9,29,8,0.251589,0.268096,1665.794977,0,0.030142,0.666667,24,0,19
5298,5298,,{'scopus_id': 6603637501},"{'full_name': 'Kizhaev, S. S.'}",{'department': nan},{'country': 'Russian Federation'},"{'university': 'Microsensor Technology, LLC'}",{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},10,55,8,0.234779,0.249269,184.057524,0,0.024292,0.8,36,0,32
5299,5299,,{'scopus_id': 7006651803},"{'full_name': 'Chernyaev, A. V.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ioffe Institute'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},10,39,8,0.234779,0.249269,184.057524,0,0.024292,0.8,36,0,32
5306,5306,,{'scopus_id': 55649961800},"{'full_name': 'Petrov, Dmitry V.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Institute of Monitoring of Climatic and Ecological Systems Siberian Branch of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},18,128,7,0.273738,0.295684,4955.187413,0,0.166029,0.627451,96,0,18
5307,5307,,{'scopus_id': 57215811613},"{'full_name': 'Kostenko, Matvey A.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Institute of Monitoring of Climatic and Ecological Systems Siberian Branch of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},4,13,8,0.229558,0.242339,102.894132,0,0.011057,0.833333,5,0,18
5317,5317,,{'scopus_id': 57163457500},"{'full_name': 'Sosnin, Ilya M.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},13,40,8,0.235745,0.250914,24572.003635,0,0.022554,0.487179,38,0,18
5318,5318,,{'scopus_id': 35093364200},"{'full_name': 'Vlassov, Sergei'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},5,25,8,0.231993,0.245207,0,0,0.012926,1,10,0,18
5319,5319,,{'scopus_id': 57209295795},"{'full_name': 'Akimov, Evgeny G.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},5,25,8,0.231993,0.245207,0,0,0.012926,1,10,0,18
5320,5320,,{'scopus_id': 57209298078},"{'full_name': 'Agenkov, Vladimir I.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Togliatti State University'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},5,25,8,0.231993,0.245207,0,0,0.012926,1,10,0,18
5321,5321,,{'scopus_id': 25228519300},"{'full_name': 'Dorogin, Leonid M.'}",{'department': '[772] факультет наноэлектроники'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'ведущий инженер'},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[772] факультет наноэлектроники'},5,25,8,0.231993,0.245207,0,0,0.012926,1,10,0,18
5325,5325,,{'scopus_id': 6508039780},"{'full_name': 'Ananyev, Ivan V.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'HSE University'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},19,95,7,0.277578,0.303072,11586.195399,0,0.095994,0.380117,65,0,20
5333,5333,,{'scopus_id': 57193528388},"{'full_name': 'Shoev, V. I.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},15,47,8,0.237564,0.252328,2255.090824,0,0.023997,0.533333,56,0,12
5334,5334,,{'scopus_id': 57208322052},"{'full_name': 'Doronin, O. V.'}",{'department': '[762] факультет программной инженерии и компьютерной техники'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}","{'position': 'преподаватель (квалификационная категория ""преподаватель практики"")'}",{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[762] факультет программной инженерии и компьютерной техники'},5,23,9,0.181938,0.188793,335.451141,0,0.003456,0.9,9,0,1
5335,5335,,{'scopus_id': 57208315877},"{'full_name': 'Dergun, K. I.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},5,23,9,0.181938,0.188793,335.451141,0,0.003456,0.9,9,0,1
5373,5373,,{'scopus_id': 36661767800},"{'full_name': 'Bessmertny, Igor A.'}",{'department': nan},{'country': 'China'},{'university': 'Hangzhou Dianzi University'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'China'},{'itmo_depart_and_others': 'China'},16,89,7,0.236735,0.251182,25742.243555,0,0.033467,0.316667,38,0,3
5375,5375,,{'scopus_id': 57197736275},"{'full_name': 'Platonov, Aleksei V.'}",{'department': '[762] факультет программной инженерии и компьютерной техники'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}","{'position': 'ассистент (квалификационная категория ""ассистент"")'}",{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[762] факультет программной инженерии и компьютерной техники'},6,21,8,0.197036,0.204907,281.037844,0,0.004262,0.6,9,0,3
5394,5394,,{'scopus_id': 57207192759},"{'full_name': 'Savosina, Julia'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Saint Petersburg State University'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},19,85,8,0.214937,0.230136,25195.135165,0,0.028877,0.438596,75,0,25
5395,5395,,{'scopus_id': 34067457600},"{'full_name': 'Agafonova-Moroz, Marina'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Saint Petersburg State University'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},12,45,9,0.195162,0.206813,398.963381,0,0.016151,0.818182,54,0,9
5398,5398,,{'scopus_id': 35587012800},"{'full_name': 'Babain, Vasily'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Saint Petersburg State University'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},12,45,9,0.195162,0.206813,398.963381,0,0.016151,0.818182,54,0,9
5399,5399,,{'scopus_id': 6506272714},"{'full_name': 'Lumpov, Alexander'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Saint Petersburg State University'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},12,45,9,0.195162,0.206813,398.963381,0,0.016151,0.818182,54,0,9
5419,5419,,{'scopus_id': 57205656692},"{'full_name': 'Lutoshina, D.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},16,51,8,0.247193,0.262954,1579.062946,0,0.038703,0.608333,73,0,21
5463,5463,,{'scopus_id': 6602974657},"{'full_name': 'Vázquez De Aldana, Javier R.'}",{'department': nan},{'country': 'Spain'},{'university': 'Universidad de Salamanca'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Spain'},{'itmo_depart_and_others': 'Spain'},32,292,7,0.26258,0.284758,12112.460453,0,0.222071,0.639113,317,0,22
5477,5477,,{'scopus_id': 6603274538},"{'full_name': 'Gubanova, L. A.'}",{'department': '[720] факультет фотоники'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}","{'position': 'профессор (квалификационная категория "" ординарный профессор"")'}",{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[720] факультет фотоники'},5,13,9,0.209743,0.220181,1792.948852,0,0.008026,0.4,4,0,2
5479,5479,,{'scopus_id': 8229418700},"{'full_name': 'Lipsanen, H.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},15,45,7,0.251799,0.268509,1710.269914,0,0.041409,0.542857,57,0,32
5481,5481,,{'scopus_id': 36780247200},"{'full_name': 'Skrypnik, A. V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},20,250,8,0.250622,0.269065,4179.872352,0,0.207964,0.663158,126,0,5
5483,5483,,{'scopus_id': 57203268378},"{'full_name': 'Samuylova, Evgenia O.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},10,32,8,0.237683,0.251225,818.047381,0,0.022055,0.577778,26,0,3
5499,5499,,{'scopus_id': 57200170242},"{'full_name': 'Ivanov, Dmitry S.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},17,55,8,0.236803,0.251954,978.337985,0,0.02791,0.536765,73,0,29
5559,5559,,{'scopus_id': 57008818500},"{'full_name': 'Srivastava, Yogesh Kumar'}",{'department': nan},{'country': 'Singapore'},{'university': 'School of Physical and Mathematical Sciences'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Singapore'},{'itmo_depart_and_others': 'Singapore'},13,41,8,0.247579,0.266583,243.396065,0,0.056234,0.692308,54,0,6
5560,5560,,{'scopus_id': 35333280100},"{'full_name': 'Singh, Ranjan'}",{'department': nan},{'country': 'Singapore'},{'university': 'School of Physical and Mathematical Sciences'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Singapore'},{'itmo_depart_and_others': 'Singapore'},13,48,8,0.247579,0.266583,243.396065,0,0.056234,0.692308,54,0,6
5561,5561,,{'scopus_id': 56401063400},"{'full_name': 'Boitsev, A. A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},9,32,8,0.184523,0.193029,11080.890597,0,0.005297,0.444444,16,0,21
5585,5585,,{'scopus_id': 36634098200},"{'full_name': 'Desnitsky, V. A.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'St. Petersburg Federal Research Center of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},5,13,8,0.227469,0.23947,1760.058266,0,0.008588,0.6,6,0,1
5597,5597,,{'scopus_id': 57216337562},"{'full_name': 'Gorbachev, Yaroslav'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'LMT Ltd.'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},13,50,7,0.232969,0.245564,8979.3782,0,0.015359,0.435897,34,0,1
5605,5605,,{'scopus_id': 57211297869},"{'full_name': 'Belenko, Mikhail'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},3,13,9,0.173008,0.179136,0,0,0.001694,1,3,0,1
