Id,Label,timeset,0,1,2,3,4,5,6,7,8,degree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks,componentnumber,modularity_class,clustering,triangles,eigencentrality
15923,15923,,{'scopus_id': 55303364600},"{'full_name': 'Chertov, Aleksandr N.'}",{'department': '[201] кафедра оптико-электронных приборов и систем'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'старший научный сотрудник'},{'total_pub': 8},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[201] кафедра оптико-электронных приборов и систем'},13,69,8,0.24112,0.26234,1593.926619,0.001228,0,9,0.474359,37,0.026577
15942,15942,,{'scopus_id': 6603855670},"{'full_name': 'Korotaev, Valery V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 8},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},18,69,8,0.223297,0.245789,3328.512356,0.00177,0,9,0.313725,48,0.028784
15045,15045,,{'scopus_id': 7006566563},"{'full_name': 'Kavokin, A. V.'}",{'department': nan},{'country': 'United Kingdom'},{'university': 'University of Southampton'},{'position': nan},{'total_pub': 7},{'itmo_and_others': 'United Kingdom'},{'itmo_depart_and_others': 'United Kingdom'},39,107,6,0.286922,0.326762,10410.946936,0.002285,0,24,0.268556,199,0.19641
15108,15108,,{'scopus_id': 7201779543},"{'full_name': 'Polyakov, Andrey'}",{'department': '[101] кафедра систем управления и информатики'},{'country': 'France'},{'university': 'INRIA Institut National de Recherche en Informatique et en Automatique'},{'position': 'старший научный сотрудник'},{'total_pub': 7},{'itmo_and_others': 'France'},{'itmo_depart_and_others': 'France'},13,54,7,0.250815,0.274969,1785.440485,0.001142,0,3,0.346154,27,0.034808
15113,15113,,{'scopus_id': 15925268000},"{'full_name': 'Kotenko, I. V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 7},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},9,24,7,0.231494,0.248698,3016.077777,0.001005,0,12,0.222222,8,0.010369
15189,15189,,{'scopus_id': 36951435200},"{'full_name': 'Kosulnikov, S. Yu'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 7},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},20,60,7,0.295594,0.327175,1423.990132,0.001339,0,0,0.326316,62,0.176704
15231,15231,,{'scopus_id': 7005214753},"{'full_name': 'Borisov, Oleg V.'}",{'department': '[229] кафедра информационных технологий топливно-энергетического комплекса'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'профессор'},{'total_pub': 7},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[229] кафедра информационных технологий топливно-энергетического комплекса'},17,52,7,0.281395,0.307326,7857.231703,0.001382,0,26,0.308824,42,0.045972
15248,15248,,{'scopus_id': 7202793493},"{'full_name': 'Ortega, R.'}",{'department': nan},{'country': 'France'},{'university': 'Laboratoire des Signaux et Systèmes'},{'position': nan},{'total_pub': 7},{'itmo_and_others': 'France'},{'itmo_depart_and_others': 'France'},13,65,7,0.248707,0.273298,2361.265094,0.001173,0,3,0.346154,27,0.033369
15298,15298,,{'scopus_id': 6506955578},"{'full_name': 'Rukhlenko, I. D.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 7},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},17,74,7,0.283887,0.314909,2202.343893,0.001193,0,8,0.455882,62,0.121706
15338,15338,,{'scopus_id': 7202362169},"{'full_name': 'Egorov, A. Yu'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 7},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},45,136,7,0.28814,0.332378,10863.83378,0.002456,0,18,0.235354,233,0.235372
15397,15397,,{'scopus_id': 56269618300},"{'full_name': 'Stepanov, Oleg A.'}",{'department': '[109] кафедра информационно-навигационных систем (базовая)'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'профессор'},{'total_pub': 7},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[109] кафедра информационно-навигационных систем (базовая)'},9,32,7,0.229059,0.246476,2415.546548,0.001046,0,4,0.333333,12,0.015076
15439,15439,,{'scopus_id': 25228519300},"{'full_name': 'Dorogin, L. M.'}",{'department': '[236] кафедра современных функциональных материалов'},{'country': 'Russian Federation'},{'university': 'Togliatti State University'},{'position': 'ведущий инженер'},{'total_pub': 7},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},34,132,7,0.287422,0.321862,4772.117835,0.001997,0,19,0.331551,186,0.152521
15526,15526,,{'scopus_id': 7006010423},"{'full_name': 'Sloot, Peter M.A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 7},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},26,76,6,0.275813,0.303899,5667.900823,0.002092,0,7,0.236923,77,0.06507
15731,15731,,{'scopus_id': 57219469958},"{'full_name': 'Karpov, A. A.'}",{'department': '[231] кафедра речевых информационных систем (базовая)'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'профессор'},{'total_pub': 7},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[231] кафедра речевых информационных систем (базовая)'},13,36,7,0.246108,0.266004,5682.22703,0.001292,0,13,0.333333,26,0.020038
15013,15013,,{'scopus_id': 55960365900},"{'full_name': 'Petrov, M. I.'}",{'department': '[277] кафедра нанофотоники и метаматериалов'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'младший научный сотрудник'},{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[277] кафедра нанофотоники и метаматериалов'},19,59,6,0.291488,0.323527,2627.416203,0.001163,0,0,0.380117,65,0.222045
15044,15044,,{'scopus_id': 6603796841},"{'full_name': 'Alodjants, A. P.'}",{'department': '[277] кафедра нанофотоники и метаматериалов'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'главный научный сотрудник'},{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[277] кафедра нанофотоники и метаматериалов'},15,61,6,0.271657,0.298137,2648.663814,0.001108,0,10,0.428571,45,0.068324
15046,15046,,{'scopus_id': 13405992500},"{'full_name': 'Rybin, M. V.'}",{'department': '[277] кафедра нанофотоники и метаматериалов'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'старший научный сотрудник'},{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[277] кафедра нанофотоники и метаматериалов'},17,66,6,0.298191,0.329622,2479.117558,0.001108,0,0,0.411765,56,0.173947
15047,15047,,{'scopus_id': 6506597252},"{'full_name': 'Samusev, K. B.'}",{'department': '[277] кафедра нанофотоники и метаматериалов'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'старший научный сотрудник'},{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[277] кафедра нанофотоники и метаматериалов'},17,59,6,0.291414,0.324408,1219.591578,0.001024,0,0,0.5,68,0.205604
15048,15048,,{'scopus_id': 7003982355},"{'full_name': 'Limonov, M. F.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},14,57,6,0.297193,0.327311,1351.179154,0.000881,0,0,0.571429,52,0.16683
